33251046	Calcific aortic valve disease (CAVD) is a common heart valve disease in aging populations, and aberrant osteogenic differentiation of valvular interstitial cells (VICs) plays a critical role in the pathogenesis of ectopic ossification of the aortic valve. miR-214 has been validated to be involved in the osteogenesis process. Here, we aim to investigate the role and mechanism of miR-214 in CAVD progression. miR-214 expression was significantly downregulated in CAVD aortic valve leaflets, accompanied by upregulation of osteogenic markers. Overexpression of miR-214 suppressed osteogenic differentiation of VICs, while silencing the expression of miR-214 promoted this function. miR-214 directly targeted ATF4 and Sp7 to modulate osteoblastic differentiation of VICs, which was proved by dual luciferase reporter assay and rescue experiment. miR-214 knockout rats exhibited higher mean transvalvular velocity and gradient. The expression of osteogenic markers in aortic valve leaflets of miR-214 knockout rats was upregulated compared to that of the wild-type group. Taken together, our study showed that miR-214 inhibited aortic valve calcification via regulating osteogenic differentiation of VICs by directly targeting ATF4 and Sp7, indicating that miR-214 may act as a profound candidate of targeting therapy for CAVD.
33173427	Our data suggest that IL-21 is a key factor in valve calcification and a promising candidate for targeted therapeutics for CAVD.
32982764	Calcific aortic valve disease (CAVD), a common heart valve disease, is increasingly prevalent worldwide and causes high morbidity and mortality. Here, we aimed to investigate a possible role for miR-34c in the development of osteogenic differentiation during CAVD and to find out the underlying mechanisms. Valvular interstitial cells (VICs) were isolated from the clinical aortic valve tissue samples of CAVD patients and patients with acute aortic dissection and collected. Then, RT-qPCR was performed to determine miR-34c expression and western blot analysis was applied to confirm the relevant protein expression in these VICs. Dual luciferase reporter gene assay was applied to confirm the relation between miR-34c and STC1. Alkaline phosphatase (ALP) staining and alizarin red staining was performed to further confirm the degree of calcification in these samples. MiR-34c was lowly expressed and STC1 was highly expressed in the CAVD tissues. Furthermore, STC1 was the target of miR-34c and was negatively regulated by miR-34c. Overexpression of miR-34c in VICs was concomitant with suppression of both STC1 expression and phosphorylation level of c-Jun N-terminal kinase (JNK). In addition, significant decrease of bone morphogenetic protein-2 (BMP2) and osteocalcin, as well as the decrease of calcification degree were also observed in VICs with miR-34c overexpressed. Taken together, miR-34c could inhibit osteogenic differentiation and calcification of VICs by suppressing the STC1/JNK signaling pathway in CAVD, making miR-34c a novel therapeutic target for the treatment of CAVD.
32938214	Resident valvular interstitial cells (VICs) activate to myofibroblasts during aortic valve stenosis progression, which further promotes fibrosis or even differentiate into osteoblast-like cells that can lead to calcification of valve tissue. Inflammation is a hallmark of aortic valve stenosis, so we aimed to determine proinflammatory cytokines secreted from M1 macrophages that give rise to a transient VIC phenotype that leads to calcification of valve tissue. Approach and Results: We designed hydrogel biomaterials as valve extracellular matrix mimics enabling the culture of VICs in either their quiescent fibroblast or activated myofibroblast phenotype in response to the local matrix stiffness. When VIC fibroblasts and myofibroblasts were treated with conditioned media from THP-1-derived M1 macrophages, we observed robust reduction of \xce\xb1SMA (alpha smooth muscle actin) expression, reduced stress fiber formation, and increased proliferation, suggesting a potent antifibrotic effect. We further identified TNF (tumor necrosis factor)-\xce\xb1 and IL (interleukin)-1\xce\xb2 as 2 cytokines in M1 media that cause the observed antifibrotic effect. After 7 days of culture in M1 conditioned media, VICs began differentiating into osteoblast-like cells, as measured by increased expression of RUNX2 (runt-related transcription factor 2) and osteopontin. We also identified and validated IL-6 as a critical mediator of the observed pro-osteogenic effect.
32774703	Calcific aortic valve disease (CAVD) currently lacks a highly effective  pathophysiological effects. Calcification and inflammatory response assays determined that inorganic phosphate-osteogenic induction medium (IP-OIM) was more efficient than classic osteogenic induction medium (OIM) containing organic glycerophosphate. Levels of BMP-2, RhoA, and ROCK-1 were significantly increased in IP-OIM cells. Knockdown efficiency of BMP-2- and RhoA-siRNA in VICs was evaluated, and expression of RhoA and its downstream target ROCK-1 was decreased after BMP-2-siRNA transfection. Moreover, ROCK-1 was significantly downregulated after RhoA knockdown, whereas expression of BMP-2 was unchanged. Interference of BMP-2 had a stronger anti-calcification effect than RhoA, further identifying BMP-2 as an upstream regulator of RhoA/ROCK-1. Stimulation of VICs by IP-OIM led to increased Smad1/5/9 phosphorylation, which peaked at 60 min, while pre-treatment of VICs with the Smad1/5/9 inhibitor Compound C attenuated VICs calcification. These results suggest that IP-OIM induced VICs osteogenic differentiation via Smad1/5/9 signaling. Knockdown of BMP-2 or RhoA also decreased Smad1/5/9 phosphorylation also decreased. We conclude that the RhoA/ROCK-1 axis participates in VICs osteogenic differentiation as a "bypass mediator" of the BMP-2/Smad1/5/9 signaling pathway.
32733235	Calcific aortic valve disease (CAVD) occurs  a pathophysiological process that includes inflammation-induced osteoblastic differentiation of aortic valvular interstitial cells (AVICs). Here, we investigated the role of the anti-inflammatory compound caffeic acid phenethyl ester (CAPE) in inhibiting CAVD. Human AVICs were isolated and cultured in osteogenic induction medium (OM) with or without 10 \xce\xbcM CAPE. Cell viability was assessed using CCK8 assays and calcified transformation of AVICs was evaluated by Alizarin Red staining and osteogenic gene/protein expression. RNA-sequencing was conducted to identify differentially expressed genes (DEGs) and enrichment in associated pathways, as potential molecular targets through which CAPE inhibits osteogenic induction. The regulatory effects of CAPE on activation of the AKT/NF-\xce\xbaB and NLRP3 inflammasome were evaluated by Western blot analysis and immunofluorescent staining. CAPE slowed the growth of AVICs cultured in OM but did not show significant cytotoxicity. In addition, CAPE markedly suppressed calcified nodule formation and decreased gene/protein expression of RUNX2 and ALP in AVICs. Gene expression profiles of OM-induced AVICs cultured with or without CAPE revealed 518 common DEGs, which were highly enriched in the NOD-like receptor, PI3K-AKT, and NF-\xce\xbaB signaling pathways. Furthermore, CAPE inhibited phosphorylation of AKT, ERK1/2, and NF-\xce\xbaB, and suppressed NLRP3 inflammasome activation in AVICs cultured in OM. Thus, CAPE is implicated as a potent natural product for the prevention of CAVD by inhibiting activation of the AKT/NF-\xce\xbaB pathway and NLRP3 inflammasome.
32679147	To investigate the role of PP2A in calcified aortic valve disease (CAVD).
32587322	Calcific aortic valve disease (CAVD) is the most common form of valve disease where the only available treatment strategy is surgical valve replacement. Technologies for the early detection of CAVD would benefit the development of prevention, mitigation and alternate therapeutic strategies. Two-photon excited fluorescence (TPEF) microscopy is a label-free, non-destructive imaging technique that has been shown to correlate with multiple markers for cellular differentiation and phenotypic changes in cancer and wound healing. Here we show how specific TPEF markers, namely, the optical redox ratio and mitochondrial fractal dimension, correlate with structural, functional and phenotypic changes occurring in the aortic valve interstitial cells (VICs) during osteogenic differentiation. The optical redox ratio, and fractal dimension of mitochondria were assessed and correlated with gene expression and nuclear morphology of VICs. The optical redox ratio decreased for VICs during early osteogenic differentiation and correlated with biological markers for CAVD progression. Fractal dimension correlated with structural and osteogenic markers as well as measures of nuclear morphology. Our study suggests that TPEF imaging markers, specifically the optical redox ratio and mitochondrial fractal dimension, can be potentially used as a tool for assessing early CAVD progression in vitro.
32369647	Calcific aortic valve disease (CAVD) is highly prevalent with marked morbidity and mortality rates and a lack of pharmaceutical treatment options because its mechanisms are unknown. Melatonin is reported to exert atheroprotective effects. However, whether melatonin protects against aortic valve calcification, a disease whose pathogenesis shares many similarities to that of atherosclerosis, and the underlying molecular mechanisms remain unknown. In this study, we found that the intragastric administration of melatonin for 24 weeks markedly ameliorated aortic valve calcification in high cholesterol diet (HCD)-treated ApoE mice, as evidenced by reduced thickness and calcium deposition in the aortic valve leaflets, improved echocardiographic parameters (decreased transvalvular peak jet velocity and increased aortic valve area), and decreased osteogenic differentiation marker (Runx2, osteocalcin, and osterix) expression in the aortic valves. Consistent with these in vivo data, we also confirmed the suppression of in vitro calcification by melatonin in hVICs. Mechanistically, melatonin reduced the level of CircRIC3, a procalcification circular RNA, which functions by acting as a miR-204-5p sponge to positively regulate the expression of the procalcification gene dipeptidyl peptidase-4 (DPP4). Furthermore, CircRIC3 overexpression abolished the inhibitory effects of melatonin on hVIC osteogenic differentiation. Taken together, our results suggest that melatonin ameliorates aortic valve calcification via the regulation of CircRIC3/miR-204-5p/DPP4 signaling in hVICs; therefore, melatonin medication might be considered a novel pharmaceutical strategy for CAVD treatment.
32247641	Inflammation is implicated in the pathogenesis of calcific aortic valve disease (CAVD) which is a major contributor to cardiovascular mortality and lacks non-surgical treatment. The progranulin (PGRN) is an important immunomodulatory factor in a variety of inflammatory diseases, including rheumatoid arthritis, osteoarthritis, inflammatory bowel disease and pneumonia. However, its role in calcification of aortic valve remains unknown. We firstly found that PGRN was increased in calcified human aortic valve (AV) tissues. Interestingly, in addition to full-length PGRN (68KD), a much stronger band of approximately 45 KD was also significantly increased. The band of 45 KD (45-GRN), was present in wild type (WT) mouse MEFs and AV but absent in grnMEFs, indicating that it was a specific degradation product derived from PGRN. 45-GRN was upregulated whereas PGRN was reduced in human valve interstitial cells (hVICs) under calcifying conditions which is induced by osteogenic medium (OM). In primary porcine VICs (pVICs), PGRN downregulated TNF-\xce\xb1 and \xce\xb1-SMA which was accompanied by downregulation of RUNX2, OPN, OCN, alkaline phosphatase activity and calcium deposition, effects pointing to reduced inflammation, myofibroblastic and osteoblastic transition under calcifying conditions. We overexpressed a mimic of 45-GRN which contains p-G-F-B-A-C in pVICs. However, 45-GRN overexpression promoted OM-induced calcification through activating the Smad1/5/8, NF-\xce\xbaB and AKT signaling pathways. Inhibition of the three signaling pathways suppressed 45-GRN\'s effect on VICs phenotype transition. 45-GRN promoted TNF-\xce\xb1 and expressed converse pathogenic signatures with PGRN during TNF-\xce\xb1 stimulation. Collectively, this study provides new insight into the pathogenesis of CAVD, indicating that PGRN is a stratagem in mitigating valve fibrosis/osteoblastic differentiation, and also presenting 45-GRN as a potential target for the treatment of CAVD.
32247641	Inflammation is implicated in the pathogenesis of calcific aortic valve disease (CAVD) which is a major contributor to cardiovascular mortality and lacks non-surgical treatment. The progranulin (PGRN) is an important immunomodulatory factor in a variety of inflammatory diseases, including rheumatoid arthritis, osteoarthritis, inflammatory bowel disease and pneumonia. However, its role in calcification of aortic valve remains unknown. We firstly found that PGRN was increased in calcified human aortic valve (AV) tissues. Interestingly, in addition to full-length PGRN (68KD), a much stronger band of approximately 45 KD was also significantly increased. The band of 45 KD (45-GRN), was present in wild type (WT) mouse MEFs and AV but absent in grnMEFs, indicating that it was a specific degradation product derived from PGRN. 45-GRN was upregulated whereas PGRN was reduced in human valve interstitial cells (hVICs) under calcifying conditions which is induced by osteogenic medium (OM). In primary porcine VICs (pVICs), PGRN downregulated TNF-\xce\xb1 and \xce\xb1-SMA which was accompanied by downregulation of RUNX2, OPN, OCN, alkaline phosphatase activity and calcium deposition, effects pointing to reduced inflammation, myofibroblastic and osteoblastic transition under calcifying conditions. We overexpressed a mimic of 45-GRN which contains p-G-F-B-A-C in pVICs. However, 45-GRN overexpression promoted OM-induced calcification through activating the Smad1/5/8, NF-\xce\xbaB and AKT signaling pathways. Inhibition of the three signaling pathways suppressed 45-GRN\'s effect on VICs phenotype transition. 45-GRN promoted TNF-\xce\xb1 and expressed converse pathogenic signatures with PGRN during TNF-\xce\xb1 stimulation. Collectively, this study provides new insight into the pathogenesis of CAVD, indicating that PGRN is a stratagem in mitigating valve fibrosis/osteoblastic differentiation, and also presenting 45-GRN as a potential target for the treatment of CAVD.
32189385	The osteogenic differentiation of human aortic valve interstitial cells (hVICs) is the key cellular mechanism of calcified aortic valve disease (CAVD). This study aimed to explore how curcumin (CCM) inhibits the osteogenic differentiation of hVICs and elucidate the molecular mechanisms involved. In this study, CCM inhibited the osteogenic differentiation of hVICs under osteogenic medium (OM) conditions by reversing the OM-induced increase in calcified nodule formation and osteogenesis-specific markers (ALP and Runx2). RNA sequencing identified 475 common differentially expressed genes with Venn diagrams of the different groups. Kyoto Encyclopedia of Genes and Genomes enrichment revealed that the CCM inhibition of hVIC osteogenic differentiation was enriched in the NF-\xce\xbaB, PI3K-AKT, TNF, Jak-STAT, and MAPK signaling pathways. In addition, CCM suppressed the phosphorylation of ERK, I\xce\xbaB\xce\xb1, AKT, and interfered with the translocation of P65 into the cell nucleus in hVICs under OM culture conditions. In conclusion, CCM inhibited the osteogenic differentiation of hVICs via interfering with the activation of NF-\xce\xbaB/AKT/ERK signaling pathways. Our findings provide novel insights into a critical role for CCM in CAVD progression and shed new light on CCM-directed therapeutics for CAVD.
32169720	Reduced bioavailability of nitric oxide (NO) has been implicated in the pathogenesis of calcific aortic stenosis. Herein, we investigated the effects of l-Arginine, the main precursor of NO, on the osteogenic differentiation of aortic interstitial valve cells (VICs).
32168892	Aortic valve stenosis (AVS), a consequence of increased fibrosis and calcification of the aortic valve leaflets, causes progressive narrowing of the aortic valve. Proteoglycans, structural components of the aortic valve, accumulate in regions with fibrosis and moderate calcification. Particularly, proteoglycan 4 (PRG4) has been identified in fibrotic parts of aortic valves. However, the role of PRG4 in the context of AVS and aortic valve calcification has not yet been determined. Here, transcriptomics, histology, and immunohistochemistry were performed in human aortic valves from patients undergoing aortic valve replacement. Human valve interstitial cells (VICs) were used for calcification experiments and RNA expression analysis. PRG4 was significantly upregulated in thickened and calcified regions of aortic valves compared with healthy regions. In addition, mRNA levels of PRG4 positively associated with mRNA for proteins involved in cardiovascular calcification. Treatment of VICs with recombinant human PRG4 enhanced phosphate-induced calcification and increased the mRNA expression of bone morphogenetic protein 2 and the runt-related transcription factor 2. In summary, PRG4 was upregulated in the development of AVS and promoted VIC osteogenic differentiation and calcification. These results suggest that an altered valve leaflet proteoglycan composition may play a role in the progression of AVS.
32066043	Calcific aortic valve disease (CAVD) is caused by valve interstitial cells (VICs) initiating the thickening and calcification of valve leaflets. The present study aimed to investigate whether andrographolide (AGP) could attenuate the calcification of human valve interstitial cells (hVICs). hVICs stimulated by osteoblastic medium (OM) were treated with or without AGP. RNA sequencing was utilized to investigate changes in gene expression. Cell growth and calcification of hVICs were assessed using a CCK8 assay and Alizarin Red S staining, respectively. The expression of the two calcification-related markers, RUNX2 and ALP, were quantified by qRT-PCR, Western blotting, and immunofluorescent staining. The results indicate that hVICs treated with OM plus AGP exhibited decreased Alizarin Red S staining compared with cells treated with OM only in addition to down-regulation of ALP and RUNX2. Mappings of differentially expressed genes (DEGs) in different groups using Venn diagrams during analysis of gene expression profiles, 653 common DEGs were identified that displayed different biological functions and signaling pathways after treatment with AGP. RELA, a core factor of the NF-\xce\xbaB pathway was inhibited by AGP in addition to phosphorylation of AKT and ERK1/2. Thus, AGP attenuated calcification of hVICs. These results demonstrate that AGP, a promising natural product, can attenuate the process of CAVD.
32043019	This study sought to investigate whether reactive oxygen species (ROS)-generating reduced nicotinamide adenine dinucleotide phosphate oxidase 2 (Nox2) contributes to calcific aortic valve disease (CAVD) or whether celastrol, a natural Nox2 inhibitor, may provide potential therapeutic target for CAVD. CAVD is an active and cellular-driven fibrocalcific process characterized by differentiation of aortic valvular interstitial cells (AVICs) toward an osteogenic-like phenotype. ROS levels increase in calcified aortic valves, while the sources of ROS and their roles in the pathogenesis of CAVD are elusive. The roles of Nox2 and the effects of celastrol were studied using cultured porcine AVICs in vitro and a rabbit CAVD model in vivo. Nox2 proteins were significantly upregulated in human aortic valves with CAVD. In vitro, Nox2 was markedly induced upon stimulation of AVICs with osteogenic medium, along with the increases in ROS production and calcium nodule formation. Celastrol significantly decreased calcium deposition of AVICs by 35%, with a reduction of ROS generation. Knockdown of endogenous Nox2 substantially suppressed AVIC calcification by 39%, the inhibitory effect being similar to celastrol treatment. Mechanistically, either celastrol treatment or knockdown of Nox2 significantly inhibited glycogen synthase kinase 3 beta/\xce\xb2-catenin signaling, leading to attenuation of fibrogenic and osteogenic responses of AVICs. In a rabbit CAVD model, administration of celastrol significantly reduced aortic valve ROS production, fibrosis, calcification, and severity of aortic stenosis, with less left ventricular dilatation and better preserved contractile function. Upregulation of Nox2 is critically involved in CAVD. Celastrol is effective to alleviate CAVD, likely through the inhibition of Nox2-mediated glycogen synthase kinase 3 beta/\xce\xb2-catenin pathway in AVICs.
31945413	Degenerative calcific aortic valve disease (DCAVD) is a common valve disease characterized by massive calcium deposits in the aortic valve. Osteoblast differentiation of valve interstitial cells (VICs) is responsible for the formation of calcific nodules. This study aims to explore the function and underlying mechanism of long non-coding RNA (lncRNA) AFAP1-AS1 (actin filament-associated protein 1 antisense RNA 1) in the pathogenesis of DCAVD.
31893948	Although often studied independently, little is known about how aortic valve endothelial cells and valve interstitial cells interact collaborate to maintain tissue homeostasis or drive valve calcific pathogenesis. Inflammatory signaling is a recognized initiator of valve calcification, but the cell-type-specific downstream mechanisms have not been elucidated. In this study, we test how inflammatory signaling via NF\xce\xbaB (nuclear factor \xce\xba-light-chain enhancer of activated B cells) activity coordinates unique and shared mechanisms of valve endothelial cells and valve interstitial cells differentiation during calcific progression. Approach and Results: Activated NF\xce\xbaB was present throughout the calcific aortic valve disease (CAVD) process in both endothelial and interstitial cell populations in an established mouse model of hypercholesterolemia-induced CAVD and in human CAVD. NF\xce\xbaB activity induces endothelial to mesenchymal transformation in 3-dimensional cultured aortic valve endothelial cells and subsequent osteogenic calcification of transformed cells. Similarly, 3-dimensional cultured valve interstitial cells calcified via NF\xce\xbaB-mediated osteogenic differentiation. NF\xce\xbaB-mediated endothelial to mesenchymal transformation was directly demonstrated in vivo during CAVD via genetic lineage tracking. Genetic deletion of NF\xce\xbaB in either whole valves or valve endothelium only was sufficient to prevent valve-specific molecular and cellular mechanisms of CAVD in vivo despite the persistence of a CAVD inducing environment.
31852220	RA inhibited osteoblast mineralization.
31301902	Aortic valve calcification is common in aging populations without effective pharmacologic interventions. Our previous in vitro data revealed a critical role for long noncoding RNA metastasis-associated lung adenocarcinoma transcript 1 as a positive regulator of osteogenic differentiation in aortic valve calcification pathogenesis. The current study sought to determine the mechanism by which metastasis-associated lung adenocarcinoma transcript 1 is regulated in aortic valve calcification.
31140727	Calcific aortic valve disease (CAVD) is a complex heart valve disease involving a wide range of pathological changes. Emerging evidence indicates that osteogenic differentiation of human aortic valve interstitial cells (hAVICs) plays a key role in valve calcification. In this study, we aimed to investigate the function of miR-638 in hAVICs osteogenesis. Both miRNA microarray assay and qRT-PCR results demonstrating miR-638 was obviously up-regulated in calcific aortic valves compared with non-calcific valves. We also proved that miR-638 was significantly up-regulated during hAVICs osteogenic differentiation. Overexpression of miR-638 suppressed osteogenic differentiation of hAVICs in vitro, whereas down-regulation of miR-638 enhance the process. Target prediction analysis and dual-luciferase reporter assay confirmed that Sp7 transcription factor (Sp7) was a direct target of miR-638. Furthermore, knockdown of Sp7 inhibited osteogenic differentiation of hAVICs, which is similar to the results observed in up-regulation miR-638. Our data indicated that miR-638 plays an inhibitory role in hAVICs osteogenic differentiation, which may act by targeting Sp7. MiR-638 may be a potential therapeutic target for CAVD.
31861929	Aortic valve interstitial cells (AVICs) play a major role in valvular calcification associated with calcific aortic valve disease (CAVD). Although AVICs from diseased valves display a pro-osteogenic phenotype, the underlying mechanism causing this remains unclear. MicroRNA-204 (miR-204) is a negative regulator of osteoblast differentiation. We sought to analyze miR-204 expression in diseased human aortic valves and determine the role of this miR in AVIC osteogenic activity associated with CAVD pathobiology. In situ hybridization and PCR analysis revealed miR-204 deficiency in diseased valves and in AVICs from diseased valves. MiR-204 mimic suppressed alkaline phosphatase (ALP) expression and calcium deposition in AVICs from diseased valves. MiR-204 antagomir enhanced ALP expression in AVICs from normal valves through induction of Runx2 and Osx, and expression of miR-204 antagomir in mouse aortic valves promoted calcium deposition through up-regulation of Runx2 and Osx. Further, miR-204 mimic suppressed the osteogenic responses to TGF-\xce\xb21 in AVICs of normal valves. In conclusion, miR-204 deficiency contributes to the mechanism underlying elevated osteogenic activity in diseased aortic valves, and miR-204 is capable of reversing the pro-osteogenic phenotype of AVICs of diseased valves and suppressing AVIC osteogenic response to stimulation. Exogenous miR-204 may have therapeutic potential for inhibiting valvular calcification associated with CAVD progression.
31582988	Aortic valve calcification is a common clinical disease, caused by valve interstitial cells (VICs), which initiate the thickening and then calcification of valve leaflets. Classical valve-derived cells can be seen in different cell populations according to their different morphologies, but it is not clear whether different types of mesenchymal cells exist. In this study, culture conditions for mesenchymal stromal cells were used to selectively isolate valve-derived stromal cells (VDSCs). After subculturing, the morphology, proliferation, multidifferentiation, immunophenotype, and gene expression profiling in isolated VDSCs were compared with those in conventional cultured VICs. VDSCs isolated from human aortic valves were uniform spindle-shaped fibroblasts, had mutilineage differentiation abilities, and proliferated faster than VICs. Classic mesenchymal markers including cluster of differentiation 90 (CD90), CD44, and CD29 were positively expressed. In addition, the stem cell markers CD163, CD133, and CD106 were all expressed in VDSCs. RNA-sequencing identified 1595 differentially expressed genes between VDSCs and VICs of which 301 were upregulated and 1294 were downregulated. Valvular extracellular matrix genes of VDSCs such as collagen type 1, alpha 1 (COL1A1), COL1A2, and fibronectin 1 were abundantly expressed. In addition, runt-related transcription factor 2 and Ki-67 proteins were also markedly upregulated in VDSCs, whereas there was less expression of the focal adhesion genes integrin alpha and laminin alpha in VDSCs compared to VICs. In conclusion, novel rapidly proliferating VDSCs with fibroblast morphology, which were found to express mesenchymal and osteogenic markers, may contribute to aortic valve calcification.
31506459	Valve interstitial cells (VICs) are crucial in the development of calcific aortic valve disease. The purpose of the present investigation was to compare the phenotype, differentiation potential and stem cell-like properties of cells from calcified and healthy aortic valves. VICs were isolated from human healthy and calcified aortic valves. Calcification was induced with osteogenic medium. Unlike VICs from healthy valves, VICs from calcified valves cultured without osteogenic medium stained positively for calcium deposits with Alizarin Red confirming their calcific phenotype. Stimulation of VICs from calcified valves with osteogenic medium increased calcification (p = 0.02), but not significantly different from healthy VICs. When stimulated with myofibroblastic medium, VICs from calcified valves had lower expression of myofibroblastic markers, measured by flow cytometry and RT-qPCR, compared to healthy VICs. Contraction of collagen gel (a measure of myofibroblastic activity) was attenuated in cells from calcified valves (p = 0.04). Moreover, VICs from calcified valves, unlike cells from healthy valves had lower potential to differentiate into adipogenic pathway and lower expression of stem cell-associated markers CD106 (p = 0.04) and aldehyde dehydrogenase (p = 0.04). In conclusion, VICs from calcified aortic have reduced multipotency compared to cells from healthy valves, which should be considered when investigating possible medical treatments of aortic valve calcification.
31437530	The purpose of the present study was to investigate whether SNF472, the hexasodium salt of myo-inositol hexaphosphate (IP6 or phytate): 1. Inhibits induced calcification in cultured aortic valve interstitial cells (VIC) as an in vitro model of aortic valve stenosis and 2. Whether inhibition is different in VIC obtained from healthy and calcified aortic valves. VIC from healthy (n = 5) and calcified (n = 7) human aortic valves were seeded in basic growth medium, osteogenic differentiation medium alone, or in osteogenic medium with SNF472 (3, 10, and 30 \xce\xbcM) and cultivated for 3 weeks. Calcification was quantified spectrophotometrically after Alizarin Red staining. In VIC from calcified valves, a complete inhibition of calcification was observed with SNF472 concentrations of 10 and 30 \xce\xbcM (p < .01), significantly stronger than in VIC from healthy valves. When SNF472 was added to VIC after 1 week in osteogenic medium, 30 and 100 \xce\xbcM SNF472 inhibited the progression of ongoing calcification by 81 and 100% (p < .01), respectively. The same concentrations of SNF472 given after 2 weeks reduced calcification by 35 and 40% respectively (not significant). SNF472 inhibited both the formation and the progression of calcification with the strongest effect in VIC from calcified valves.
31136747	Calcific aortic valve disease (CAVD), previously thought to represent a passive degeneration of the valvular extracellular matrix (VECM), is now regarded as an intricate multistage disorder with sequential yet intertangled and interacting underlying processes. Endothelial dysfunction and injury, initiated by disturbed blood flow and metabolic disorders, lead to the deposition of low-density lipoprotein cholesterol in the VECM further provoking macrophage infiltration, oxidative stress, and release of pro-inflammatory cytokines. Such changes in the valvular homeostasis induce differentiation of normally quiescent valvular interstitial cells (VICs) into synthetically active myofibroblasts producing excessive quantities of the VECM and proteins responsible for its remodeling. As a result of constantly ongoing degradation and re-deposition, VECM becomes disorganised and rigid, additionally potentiating myofibroblastic differentiation of VICs and worsening adaptation of the valve to the blood flow. Moreover, disrupted and excessively vascularised VECM is susceptible to the dystrophic calcification caused by calcium and phosphate precipitating on damaged collagen fibers and concurrently accompanied by osteogenic differentiation of VICs. Being combined, passive calcification and biomineralisation synergistically induce ossification of the aortic valve ultimately resulting in its mechanical incompetence requiring surgical replacement. Unfortunately, multiple attempts have failed to find an efficient conservative treatment of CAVD; however, therapeutic regimens and clinical settings have also been far from the optimal. In this review, we focused on interactions and transitions between aforementioned mechanisms demarcating ascending stages of CAVD, suggesting a predisposing condition (bicuspid aortic valve) and drug combination (lipid-lowering drugs combined with angiotensin II antagonists and cytokine inhibitors) for the further testing in both preclinical and clinical trials.
31047003	Lipoprotein(a) [Lp(a)], a major carrier of oxidized phospholipids (OxPL), is associated with an increased incidence of aortic stenosis (AS). However, it remains unclear whether elevated Lp(a) and OxPL drive disease progression and are therefore targets for therapeutic intervention.
31041314	Aortic valvular interstitial cells (VICs) isolated from patients undergoing valve replacement are commonly used as  research. Here we report that in calcification media containing organic phosphate, termed osteogenic media (OM), primary human VICs exhibited a passage-dependent decrease in calcification potential, which was not observed in calcification media containing inorganic phosphate, termed pro-calcifying media (PM). We used Alizarin red staining to compare the calcification potential of VICs cultured in OM and PM between the first and fourth passages after cell isolation from human CAVD tissues. Human VICs showed consistent Alizarin red stain when cultured with PM in a passage-independent manner. VICs cultured in OM did not exhibit consistent calcification potential between donors in early passages and consistently lacked positive Alizarin red stain in late passages. We performed whole cell, cytoplasmic and nuclear fractionation proteomics to identify factors regulating VIC passage-dependent calcification in OM. Proteomics cluster analysis identified tissue non-specific alkaline phosphatase (TNAP) as a regulator of passage-dependent calcification in OM. We verified an association of TNAP activity with calcification potential in VICs cultured in OM, but not in PM in which VICs calcified independent of TNAP activity. This study demonstrates that media culture conditions and cell passage impact the calcification potential of primary human VICs and should be taken into consideration in cell culture models of CAVD. Our results help standardize CAVD modeling as part of a greater effort to identify disease driving mechanisms and therapeutics for this unmet medical need.
31034990	In early stages of calcific aortic valve disease (CAVD), immune cells infiltrate into the valve leaflets and release cytokines such as interferon (IFN)-\xce\xb3. IFN-\xce\xb3 has context-dependent direct effects, and also regulates other immune pathways. The purpose of this study was addressing the effects of IFN-\xce\xb3 on human aortic valve interstitial cells (AVICs), focusing on the pathogenic processes underlying CAVD. Strikingly, under normoxic conditions, IFN-\xce\xb3 induced hypoxia inducible factor (HIF)-1\xce\xb1 expression, an effect strongly potentiated by the Toll-like receptor (TLR)-4 ligand lipopolysaccharide (LPS). Immunodetection studies confirmed the nuclear translocation of HIF-1\xce\xb1. Gene silencing showed that HIF-1\xce\xb1 expression is dependent on signal transducer and activator of transcription (STAT)-1 expression. Consistent with HIF-1\xce\xb1 induction, the secretion of the endothelial growth factor was detected by ELISA, and downregulation of the antiangiogenic factor chondromodulin-1 gene was observed by qPCR. Results also disclosed IFN-\xce\xb3 as a proinflammatory cytokine that cooperates with LPS to induce the expression of adhesion molecules, prostaglandin E and interleukins. Moreover, IFN-\xce\xb3 induced an osteogenic phenotype and promoted in vitro calcification that were markedly potentiated by LPS. Pharmacological experiments disclosed the involvement of Janus Kinases (JAK)/STATs as well as ERK/HIF-1\xce\xb1 routes on the induction of calcification. Notably, IFN-\xce\xb3 receptor 1 expression, as well as ERK/HIF-1\xce\xb1 activation, and the subsequent responses were more robust in male AVICs. This is the first report uncovering an immune and non-hypoxic activation of HIF-1\xce\xb1 via STAT1 in AVIC. The aforementioned results and the sex-differential responses may be potentially relevant to better understand CAVD pathogenesis.
30901896	Lamin A is involved in many cellular functions due to its ability to bind chromatin and transcription factors and affect their properties. Mutations of  mutation is strongly dependent not only on a specific mutation itself, but also might be influenced by the intrinsic molecular context of a cell lineage.
